# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Required | The current condition of the item. | Supported values: new; used,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Required | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Required | The brand name of the item. Character limit: 100.,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Optional | The gender of a person that the item is targeted towards. | Supported values: female; male; unisex,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The age group that the item is targeted towards. | Supported values: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | The material the item is made from; such as cotton; denim or leather. Character limit: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,"# Optional | Shipping details for the item. Format as Country:Region:Service:Price. Include the 3-letter ISO 4217 currency code in the price. Enter the price as 0.0 to use the free shipping overlay in your ads. Use a semi-colon ';' or a comma "";"" to separate multiple shipping details for different regions or countries. Only people in the specified region or country will see shipping details for that region or country. You can leave out the region (keep the double '::') if your shipping details are the same for an entire country.",# Optional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Optional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Optional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Optional | The URL for a video of your product. Link should be a videos file on a file hosting website; not a video player. Videos must be in a supported format (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob or .wmv).,# Optional | The item’s Global Trade Item Number (GTIN). Recommended to help classify the item. May appear on the barcode; packaging or book cover. Only provide GTIN if you’re sure it’s correct. GTIN types include UPC (12 digits); EAN (13 digits); JAN (8 or 13 digits); ISBN (13 digits) or ITF-14 (14 digits),# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Describe the fashion style of this item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].tag[0],gtin,product_tags[1],style[0]
8507,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 95 shimmering white diamonds (0.52 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.86 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.00ct Fancy Green VS AGL 18k Gold Diamond Ring,in stock,new,917981.75 JPY,,https://www.colourdiam.com/Product/Jewellery/8507/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8508,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.00 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 28 shimmering white diamonds (0.45 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 4.15 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.51ct Fancy Green VS Diamond 18k Ring,in stock,new,1376972.63 JPY,,https://www.colourdiam.com/Product/Jewellery/8508/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
5431,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.51 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 34 shimmering white diamonds (0.42 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.15 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.39ct Light Blue VS1 GIA 18k Gold Diamond Ring,in stock,new,1009779.93 JPY,,https://www.colourdiam.com/Product/Jewellery/5431/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8512,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified  carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 79 shimmering white diamonds (0.52 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.84 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.03ct Fancy Green VS AGL 18k Ring,in stock,new,917981.75 JPY,,https://www.colourdiam.com/Product/Jewellery/8512/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8510,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.03 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 113 shimmering white diamonds (0.69 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.08 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.00ct Fancy Green VS Diamond 18k Ring - 1,in stock,new,917981.75 JPY,,https://www.colourdiam.com/Product/Jewellery/8510/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8503,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.00 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 80 shimmering white diamonds (0.53 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.73 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.51ct Fancy Intense Green SI1 AGL 18k Ring,in stock,new,1560568.98 JPY,,https://www.colourdiam.com/Product/Jewellery/8503/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
5422,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.51 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 20 shimmering white diamonds (0.51 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.97 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.35ct Light Blue GIA 18k Gold Diamond Ring,in stock,new,917981.75 JPY,,https://www.colourdiam.com/Product/Jewellery/5422/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4254,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.35 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 48 shimmering white diamonds (0.23 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.26 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.02ct Fancy Green Diamond 18k Ring,in stock,new,642587.23 JPY,,https://www.colourdiam.com/Product/Jewellery/4254/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8505,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.02 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 66 shimmering white diamonds (0.254 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 4.051 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.50ct Fancy Green Diamond Ring in 18k Gold - 1,in stock,new,1193376.28 JPY,https://colourdiam.com/productdetail/8505,https://www.colourdiam.com/Product/Jewellery/8505/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8509,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.50 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 140 shimmering white diamonds (0.84 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 4.66 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.01ct Fancy Green SI Diamond 18k Gold Ring,in stock,new,917981.75 JPY,https://colourdiam.com/productdetail/8509,https://www.colourdiam.com/Product/Jewellery/8509/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
4744_4858,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.01 carat Natural Diamond diamond (). Weighing a total of 6.56 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.11ct Blue & Green Diamond 18k Ring,in stock,new,1744165.33 JPY,https://colourdiam.com/productdetail/Menu/4744/4858,https://www.colourdiam.com/Product/Jewellery/4744_4858/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7988,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in Precious Metal, the design centers around a GIA-certified 1.11 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 50 shimmering white diamonds (0.47 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 4.83 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",4.23ct Emerald and Gemstone 18k Gold Earrings,in stock,new,0 JPY,,https://www.colourdiam.com/Product/Jewellery/7988/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7989,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 4.23 carat Natural Diamond diamond (). Weighing a total of 9.42 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",20.91ct Oval Red Gemstone 18k Gold Earrings,in stock,new,0 JPY,,https://www.colourdiam.com/Product/Jewellery/7989/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
7990,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 20.91 carat Natural Diamond diamond (). Weighing a total of 10.29 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",24.03ct Emerald Diamond 18k Gold Pendant,in stock,new,0 JPY,,https://www.colourdiam.com/Product/Jewellery/7990/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,,Fine Jewelry
8511,"Imbued with the radiance of morning sunlight, these exquisite pendants are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 24.03 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 83 shimmering white diamonds (0.697 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 10.83 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.50ct Fancy Green Diamond Ring in 18k Gold,in stock,new,1376972.63 JPY,https://colourdiam.com/productdetail/8511,https://www.colourdiam.com/Product/Jewellery/8511/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
8551,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.50 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 38 shimmering white diamonds (0.74 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.35 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.51ct Fancy Brownish Greenish Yellow Diamond Ring,in stock,new,1560568.98 JPY,,https://www.colourdiam.com/Product/Jewellery/8551/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8678,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.51 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 54 shimmering white diamonds (0.404 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 3.22 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.90ct Fancy Vivid Yellow Diamond 18k Gold Ring,in stock,new,238675.26 JPY,,https://www.colourdiam.com/Product/Jewellery/8678/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4706,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.90 carat Fancy Vivid Yellow(Treated) diamond (I1). The center stones are masterfully elevated by a halo of 12 shimmering white diamonds (0.30 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.420 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.65ct Light Blue Diamond Statement Ring in 18k Gold,in stock,new,1193376.28 JPY,,https://www.colourdiam.com/Product/Jewellery/4706/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4750,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.65 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 33 shimmering white diamonds (0.33 Ct) and 10 shimmering pear diamonds (0.79 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.47 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.69ct Light Green Diamond 18k Gold Ring,in stock,new,1009779.93 JPY,,https://www.colourdiam.com/Product/Jewellery/4750/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7127,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.69 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 100 shimmering white diamonds (0.75 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.19 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.55ct Faint Pink Diamond 18k Gold Statement Ring,in stock,new,1193376.28 JPY,,https://www.colourdiam.com/Product/Jewellery/7127/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6185,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.55 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 177 shimmering white diamonds (1.23 Ct) and 04 shimmering pear diamonds (0.72 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 9.55 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.50ct D/VS1 GIA Certified Solitaire Diamond Ring,in stock,new,1835963.5 JPY,,https://www.colourdiam.com/Product/Jewellery/6185/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3832,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.50 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 66 shimmering white diamonds (1.06 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 5.92 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.00ct G/Si2 Natural Diamond Solitaire Ring in 18k Gold,in stock,new,514069.78 JPY,,https://www.colourdiam.com/Product/Jewellery/3832/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,IGI,Fine Jewelry
8765_8762,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.00 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 12 shimmering white diamonds (0.123 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 2.19 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.61ct H SI1 IGI Certified 18k Gold Diamond Earrings,in stock,new,82618.36 JPY,https://colourdiam.com/productdetail/Menu/8765/8762,"https://www.colourdiam.com/Product/Jewellery/8765_8762
/white45/center.jpg",ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,IGI,Fine Jewelry
5564_6916,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.610 carat Natural Diamond diamond (). Weighing a total of 1.33 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.40ct Faint Pink GIA 18k Gold Diamond Earrings,in stock,new,1835963.5 JPY,https://colourdiam.com/productdetail/Menu/5564/6916,https://www.colourdiam.com/Product/Jewellery/5564_6916/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7233,"Imbued with the radiance of morning sunlight, these exquisite earrings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.40 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 112 shimmering white diamonds (1.11 Ct) and 24 shimmering pear diamonds (2.38 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 8.134 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.25ct Faint Pink GIA 18k Gold Diamond Ring,in stock,new,2753945.25 JPY,,https://www.colourdiam.com/Product/Jewellery/7233/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4732_4745,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.25 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 74 shimmering white diamonds (0.95 Ct) and 10 shimmering pear diamonds (1.74 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.92 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.05ct Blue & Green GIA Natural Diamond 18k Ring,in stock,new,1817603.87 JPY,https://colourdiam.com/productdetail/Menu/4732/4745,https://www.colourdiam.com/Product/Jewellery/4732_4745/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8334,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 1.05 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 52 shimmering white diamonds (0.49 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 4.80 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",3.02ct Light Green Yellow GIA 18k Gold Diamond Ring,in stock,new,3304734.3 JPY,https://colourdiam.com/productdetail/8334,https://www.colourdiam.com/Product/Jewellery/8334/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
7475,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 3.02 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 76 shimmering white diamonds (0.35 Ct) and 16 shimmering pear diamonds (1.59 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.87 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",2.23ct Fancy Green SI Diamond Convertible Ring in 18k,in stock,new,2662147.08 JPY,https://colourdiam.com/productdetail/7475,https://www.colourdiam.com/Product/Jewellery/7475/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
7369,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 2.23 carat Natural Diamond diamond (). The center stones are masterfully elevated by a halo of 104 shimmering white diamonds (0.75 Ct) and 10 shimmering pear diamonds (1.84 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 8.59 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",3.50ct Fancy Greenish Yellow GIA 18k Ring,in stock,new,4589908.75 JPY,,https://www.colourdiam.com/Product/Jewellery/7369/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4723,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 3.60 carat Fancy Brownish Greenish Yellow diamond (VS2). The center stones are masterfully elevated by a halo of 85 shimmering white diamonds (0.48 Ct) and 16 shimmering pear diamonds (0.59 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 8.674 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.79ct Fancy Light Green SI2 GIA 18k Gold Ring,in stock,new,1009779.93 JPY,https://colourdiam.com/productdetail/4723,https://www.colourdiam.com/Product/Jewellery/4723/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6278,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.79 carat Fancy Light Green diamond (SI2). The center stones are masterfully elevated by a halo of 224 shimmering white diamonds (1.12 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.344 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.70ct Very Light Pink GIA 18k Gold Diamond Ring,in stock,new,1468770.8 JPY,,https://www.colourdiam.com/Product/Jewellery/6278/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
5437,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.70 carat Very Light Pink diamond (SI2). The center stones are masterfully elevated by a halo of 66 shimmering white diamonds (0.67 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 6.344 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",0.66ct Fancy Light Green VVS2 GIA 18k Gold Ring,in stock,new,1009779.93 JPY,https://colourdiam.com/productdetail/5437,https://www.colourdiam.com/Product/Jewellery/5437/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
8513,"Imbued with the radiance of morning sunlight, these exquisite rings are a masterclass in fine jewelry craftsmanship. Handcrafted in 18k, the design centers around a GIA-certified 0.66 carat Fancy Light Green diamond (VVS2). The center stones are masterfully elevated by a halo of 37 shimmering white diamonds (0.54 Ct), creating an illusion of seamless, infinite brilliance. Weighing a total of 4.310 grams, this statement piece offers a secure, comfortable fit with breathtaking visual impact, making it an extraordinary treasure for life's most cherished milestones.",1.00ct Fancy Green VS Diamond 18k Ring,in stock,new,550789.05 JPY,,https://www.colourdiam.com/Product/Jewellery/8513/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
